iter	MultiClass
461	0.003148250298
462	0.003147692665
463	0.003136821396
464	0.003118166016
465	0.003111858476
466	0.003111368143
467	0.003090196414
468	0.003081055482
469	0.003074762336
470	0.003053260646
471	0.00304081109
472	0.003030966823
473	0.003003911257
474	0.003003300202
475	0.002998359787
476	0.002978490181
477	0.002968357891
478	0.002949094195
479	0.002939743946
480	0.002930033616
481	0.002916751333
482	0.002904001832
483	0.002901246748
484	0.002885514392
485	0.002871472931
486	0.002860765387
487	0.002842598579
488	0.002832874108
489	0.002824974513
490	0.002806360252
491	0.002803717129
492	0.002803023162
493	0.002789771473
494	0.002782848654
495	0.002782257566
496	0.002781732565
497	0.002763171257
498	0.002761436229
499	0.002756468655
500	0.002745326129
501	0.002728777619
502	0.002708199129
503	0.002705232184
504	0.002696485256
505	0.002679450419
506	0.002678773187
507	0.002664004629
508	0.002654735851
509	0.002637929024
510	0.002629724472
511	0.002614574281
512	0.002593586106
513	0.002592703757
514	0.002584894489
515	0.002584259195
516	0.002566765535
517	0.00256615265
518	0.002565647688
519	0.002555747808
520	0.002555040859
521	0.002538143391
522	0.002537645924
523	0.002522345715
524	0.002521845572
525	0.002519587232
526	0.00251276181
527	0.002510072736
528	0.002509682993
529	0.002495671017
530	0.002494708931
531	0.002480959137
532	0.002469069567
533	0.002460608843
534	0.002450381605
535	0.002438283575
536	0.002437863149
537	0.002417126057
538	0.002412366941
539	0.002411930616
540	0.002411581781
541	0.002395861542
542	0.002395437958
543	0.00238077851
544	0.002380005958
545	0.002379650519
546	0.002375187762
547	0.002374846146
548	0.002370239836
549	0.002367832408
550	0.002367507837
551	0.002367249393
552	0.002337733972
553	0.002316679778
554	0.002310765662
555	0.002287152977
556	0.0022839497
557	0.002277944252
558	0.002265119707
559	0.002257451362
560	0.002255407753
561	0.002250146221
562	0.002249750117
563	0.002233664144
564	0.002233277602
565	0.002232934016
566	0.00221225676
567	0.002204897916
568	0.002204566078
569	0.002182266985
570	0.002181884183
571	0.002181493092
572	0.002181170474
573	0.002180862233
574	0.002169714921
575	0.002157307546
576	0.002152321237
577	0.00214596975
578	0.002145671201
579	0.0021421825
580	0.002141805527
581	0.002141551744
582	0.002140436644
583	0.002140205729
584	0.002137223569
585	0.002137013871
586	0.002136800575
587	0.002117075336
588	0.002116870808
589	0.002116677148
590	0.00210909006
591	0.002102440038
592	0.002100203114
593	0.00209960863
594	0.002082176697
595	0.002079977789
596	0.00206495124
597	0.00205439437
598	0.002045578426
599	0.002033617224
600	0.002033235368
601	0.00203085704
602	0.002030604116
603	0.002022865911
604	0.002009161233
605	0.002001007571
606	0.00199590656
607	0.001992630633
608	0.001992090478
609	0.001981973459
610	0.001981700535
611	0.001980669243
612	0.001975646834
613	0.00196493149
614	0.001964672171
615	0.001960505053
616	0.001954554488
617	0.001954333423
618	0.001952073355
619	0.00194476576
620	0.001943813313
621	0.001940112605
622	0.001939843177
623	0.001927030482
624	0.001924220638
625	0.001916691871
626	0.001914905902
627	0.001914664232
628	0.001914444154
629	0.001914237442
630	0.001914019458
631	0.00191383529
632	0.001913680245
633	0.001910445218
634	0.001910267481
635	0.001908384348
636	0.001908230699
637	0.001908097562
638	0.001897949317
639	0.001897781548
640	0.001897631356
641	0.001892564404
642	0.00189116989
643	0.001881283748
644	0.001865973482
645	0.001864910026
646	0.001860913423
647	0.001856639394
648	0.001854333339
649	0.001853678529
650	0.001853177808
651	0.001844168195
652	0.001843998772
653	0.001840322957
654	0.001840174576
655	0.001833989928
656	0.001833820247
657	0.001831148134
658	0.001831007114
659	0.001830875606
660	0.001830749418
661	0.001830629924
662	0.001830512994
663	0.001822274054
664	0.001821282391
665	0.001820054875
666	0.001815309332
667	0.001804786455
668	0.001796654862
669	0.001795817775
670	0.001791217644
671	0.00178844714
672	0.001788273396
673	0.001782916598
674	0.001780757414
675	0.001780563722
676	0.001778182036
677	0.001768943394
678	0.001768763807
679	0.001762732239
680	0.001757732028
681	0.001757551911
682	0.001751079306
683	0.001746786514
684	0.001730744106
685	0.001728459393
686	0.001718599439
687	0.00171838022
688	0.001707705098
689	0.001703782173
690	0.001703595604
691	0.001695848323
692	0.001695640294
693	0.00168451236
694	0.001677969111
695	0.001677690634
696	0.001674774913
697	0.001674577458
698	0.00167438676
699	0.001674211131
700	0.001674032247
701	0.001663875531
702	0.001663732694
703	0.001659909655
704	0.001659750042
705	0.001655692299
706	0.001655435409
707	0.001655271184
708	0.00165344321
709	0.001635883297
710	0.001629396944
711	0.001626873715
712	0.001620665246
713	0.001620505526
714	0.001616625628
715	0.001616463457
716	0.001616220612
717	0.001616084962
718	0.001607734378
719	0.001599422513
720	0.001599297387
721	0.001588672643
722	0.001584210456
723	0.001582092668
724	0.001581931532
725	0.001571529153
726	0.001562995228
727	0.001555680935
728	0.001554435952
729	0.001545413914
730	0.001543747142
731	0.001535151669
732	0.001532007215
733	0.00153182713
734	0.001527609632
735	0.001519794423
736	0.001515382169
737	0.001510028049
738	0.001504049103
739	0.001499947041
740	0.001498624903
741	0.00149562343
742	0.001489266237
743	0.001489065762
744	0.001484628607
745	0.00147820434
746	0.001478011699
747	0.00147392612
748	0.001473737398
749	0.001468031853
750	0.001457653759
751	0.001457493928
752	0.001457350522
753	0.001455196528
754	0.001451584586
755	0.001450272191
756	0.001445920584
757	0.001441643365
758	0.001440558249
759	0.001435631952
760	0.001433435986
761	0.001429919389
762	0.00142975033
763	0.001427124757
764	0.001426438862
765	0.001426283803
766	0.001424773515
767	0.001419261435
768	0.001412740941
769	0.001412271675
770	0.001406985175
771	0.00140682571
772	0.001403005463
773	0.001402863482
774	0.001397220541
775	0.001395239355
776	0.001394484422
777	0.001394346716
778	0.001393607649
779	0.001390402469
780	0.001390259323
781	0.001390142977
782	0.001390017332
783	0.001389908631
784	0.001389805621
785	0.001389680429
786	0.001386008064
787	0.00138402042
788	0.001383909516
789	0.001383809882
790	0.001383717363
791	0.001381009846
792	0.001380922043
793	0.001380811418
794	0.001380727518
795	0.001378174138
796	0.001375575428
797	0.001375489498
798	0.001375136826
799	0.001371855461
800	0.001371199309
801	0.001371117711
802	0.001370818255
803	0.001370736919
804	0.001366739379
805	0.001365922914
806	0.001363962489
807	0.001358864052
808	0.001355844866
809	0.001349195307
810	0.001349087053
811	0.001348992346
812	0.001348904825
813	0.001348810267
814	0.001345583614
815	0.001342938261
816	0.001342842097
817	0.001342748351
818	0.001342672733
819	0.001338291004
820	0.00133821684
821	0.001332445072
822	0.00133237535
823	0.001326995858
824	0.001324375433
825	0.001316948418
826	0.001316827134
827	0.001316737158
828	0.001312800069
829	0.001307820843
830	0.001305460746
831	0.001299411783
832	0.001293018044
833	0.001290449362
834	0.001286461853
835	0.001286322356
836	0.001286207095
837	0.001281470319
838	0.001278673475
839	0.001273419288
840	0.001269339456
841	0.001265625066
842	0.00126233132
843	0.001258236796
844	0.001258096311
845	0.001256577438
846	0.001254964581
847	0.001252211216
848	0.001249631827
849	0.001247982374
850	0.001247840184
851	0.001242506338
852	0.001238233641
853	0.001238066349
854	0.001237799804
855	0.001235005588
856	0.001234845411
857	0.001234708653
858	0.001232598366
859	0.001229760634
860	0.00122949071
861	0.00122749033
862	0.0012257244
863	0.001225609858
864	0.001218127431
865	0.001213621928
866	0.001213506461
867	0.001213400763
868	0.001212268441
869	0.001209284386
870	0.001205217048
871	0.001203351501
872	0.001203225431
873	0.001201504697
874	0.001199247409
875	0.001198251982
876	0.001198136625
877	0.001197536759
878	0.001197424234
879	0.001193226701
880	0.001188699138
881	0.001182085544
882	0.001179203951
883	0.00117631402
884	0.001173529267
885	0.001169634304
886	0.001166959068
887	0.001166809815
888	0.001165646405
889	0.001165460143
890	0.001165330964
891	0.001157826527
892	0.00115555232
893	0.001152646564
894	0.001152440737
895	0.001149697096
896	0.001148630812
897	0.001146853995
898	0.001146717906
899	0.001144171958
900	0.001140226988
901	0.001137979242
902	0.00113501021
903	0.001134838238
904	0.001134652461
905	0.00113159004
906	0.001131428485
907	0.001127500565
908	0.001127367492
909	0.001127260242
910	0.001127126475
911	0.001123501912
912	0.001121877153
913	0.001117524285
914	0.001114693412
915	0.00111135986
916	0.001111229886
917	0.001107924243
918	0.001106720895
919	0.00110488076
920	0.001104743411
921	0.00110250582
922	0.001102387761
923	0.001102292138
924	0.001095804465
925	0.001095175558
926	0.00109369861
927	0.001093611335
928	0.001091561841
929	0.001089378528
930	0.00108787915
931	0.001083997298
932	0.001082360883
933	0.001078631691
934	0.001076023528
935	0.001072705625
936	0.001072574516
937	0.001072478757
938	0.001071475063
939	0.00106545569
940	0.001058918086
941	0.001058833704
942	0.001058747753
943	0.001055178021
944	0.00105509752
945	0.001053189892
946	0.001052495899
947	0.001050430111
948	0.001048357266
949	0.001045302179
950	0.001042923736
951	0.001041146567
952	0.001041041916
953	0.001038687484
954	0.001036455352
955	0.001036373207
956	0.001036298871
957	0.001036230327
958	0.001036137832
959	0.001036074422
960	0.001034193175
961	0.001032672949
962	0.001031056082
963	0.001030996557
964	0.001028235929
965	0.001028166225
966	0.001027144634
967	0.001022063906
968	0.001021300792
969	0.001014837361
970	0.001010692531
971	0.001010391022
972	0.001010318395
973	0.001010252958
974	0.001007209019
975	0.001007112969
976	0.001007050392
977	0.001004797686
978	0.0009992249164
979	0.0009991576107
980	0.0009977773764
981	0.0009977125959
982	0.0009976554617
983	0.0009947707166
984	0.0009928937904
985	0.0009907716482
986	0.0009907035371
987	0.0009882690285
988	0.0009873378261
989	0.0009836341425
990	0.0009835445561
991	0.0009818035398
992	0.0009800059639
993	0.0009799366924
994	0.0009798672849
995	0.0009798117055
996	0.0009797499216
997	0.0009796945766
998	0.0009765193694
999	0.0009737182853
